date;cluster_center_lat;cluster_center_lon;Country/Sea;Region;DAY/NIGHT;cluster_category;cluster_indicators;ndetection;cluster_number;indicators
2026-06-02;32.13307571411133;-113.1562271118164;United States;Arizona;DAY;Unclassified;C2H2:1,C2H4:2,HCOOH:1,HNO3:1,CO:4,CO2:12,NH3:2,SO2:7;30;L2_4;
2026-06-02;-48.05291366577149;-115.4456024169922;South Pacific Ocean;;NIGHT;Unclassified;HNO3:2;2;L2_50;
2026-06-02;-27.52267265319824;39.810302734375;Indian Ocean;;DAY;Unclassified;NH3:2;2;L2_51;
2026-06-02;19.14401626586914;-141.1160430908203;North Pacific Ocean;;NIGHT;Unclassified;NH3:2;2;L2_52;
2026-06-02;23.915014266967773;-151.0274200439453;North Pacific Ocean;;NIGHT;Unclassified;NH3:2;2;L2_53;
2026-06-02;55.99681091308594;153.4595947265625;Sea of Okhotsk;;NIGHT;Unclassified;SO2:3;3;L2_54;
2026-06-02;19.62544631958008;-92.16504669189452;Gulf of Mexico;;DAY;Unclassified;SO2:2;2;L2_55;
2026-06-02;16.716472625732422;20.355802536010746;Chad;Borkou;NIGHT;Unclassified;HCOOH:1;1;L2_41;
2026-06-03;-6.669476509094238;21.7098331451416;Congo DRC;Kasaï-Central;NIGHT;extrem;CO_1 CO_2 CO_3 CO2_1 Band_3;5;L3_1;
2026-06-03;14.9141206741333;13.067719459533691;Niger;Diffa;DAY;fire_type_1;CO2_1:11,CO_3:2,HNO3_1:1;14;L3_2;
2026-06-03;18.301010131835938;35.16995620727539;Sudan;Red Sea;DAY;fire_type_1;C2H4_1:5,CO2_1:4,CO2_2:4,CO_3:4,SO2_3:1;18;L3_4;
2026-06-03;18.20048713684082;50.68168258666992;Yemen;Hadramawt;NIGHT;others;HCOOH_1:13,HNO3_1:36,NH3_3:1,SO2_1:6,SO2_6:1;57;L3_3;
2026-06-03;24.53286933898925;-5.673109531402588;Mali;Timbuktu;DAY;fire_type_1;C2H4_1:32,CO2_1:134,CO2_2:23,CO_3:102,HNO3_1:13,SO2_3:17;321;L3_6;
2026-06-03;16.46401596069336;19.56274032592773;Chad;Borkou;DAY;fire;C2H4_1:1,CO_3:3;4;L3_8;
2026-06-03;24.02896881103516;45.00521469116211;Saudi Arabia;Ar Riyad;DAY;fire_type_1;C2H4_1:27,CO2_1:65,CO2_2:8,CO_3:57,HNO3_1:20,SO2_3:12;189;L3_10;
2026-06-03;19.606420516967773;54.29416275024414;Oman;Dhofar;DAY;fire_type_1;C2H4_1:19,CO2_1:27,CO2_2:1,CO_3:14,HNO3_1:109;170;L3_11;
2026-06-03;18.69059944152832;-1.6299082040786743;Mali;Timbuktu;NIGHT;others;HCOOH_1:11,SO2_6:1;12;L3_5;
2026-06-03;24.58271598815918;33.65472412109375;Egypt;Al Bahr al Ahmar;DAY;others;CO2_1:2,CO2_2:3,HNO3_1:1;6;L3_12;
2026-06-03;29.17934226989746;61.90533447265625;Pakistan;Balochistan;DAY;fire_type_1;C2H4_1:1,CO2_1:28,CO2_2:10,CO_3:21,HNO3_1:10,NH3_2:1;71;L3_13;
2026-06-03;28.41456794738769;73.09745025634766;India;Rajasthan;DAY;fire_type_1;CO2_1:4,CO2_2:4,CO_3:2,NH3_1:7,NH3_2:9;26;L3_14;
2026-06-03;29.64713478088379;12.701740264892578;Libya;Al Jabal al Gharbi;DAY;fire_type_1;C2H4_1:3,CO2_1:17,CO2_2:1,CO_3:4,HNO3_1:30;55;L3_15;
2026-06-03;32.54815673828125;-111.87173461914062;United States;Arizona;DAY;fire_type_1;CO2_1:17,CO2_2:5,CO2_3:7,CO_3:11,HNO3_1:1,NH3_3:1,SO2_3:5,SO2_6:1;48;L3_16;
2026-06-03;32.2376594543457;55.76079177856445;Iran;Yazd;NIGHT;others;HNO3_1:7;7;L3_7;
2026-06-03;39.69627380371094;90.33316802978516;China;Xinjiang Uygur;DAY;fire_type_1;CO2_1:32,CO2_2:5,CO2_3:6,CO_1:3,CO_2:4,CO_3:6,HNO3_1:7;63;L3_17;
2026-06-03;42.89129257202149;68.23799133300781;Kazakhstan;South Kazakhstan;DAY;fire_type_1;CO2_1:3,CO_2:1,CO_3:5;9;L3_18;
2026-06-03;44.62030029296875;64.12277221679688;Kazakhstan;Qyzylorda;NIGHT;calcite;CaCO3_1:6;6;L3_9;
2026-06-03;21.632387161254883;-121.2562026977539;North Pacific Ocean;;DAY;Unclassified;NH3:2;2;L2_1;
2026-06-03;32.33659362792969;-113.4759521484375;United States;Arizona;DAY;Unclassified;C2H4:3,HCOOH:1,HNO3:3,CO:3,CO2:5,NH3:1,SO2:1;17;L2_2;
2026-06-03;41.66292953491211;-108.17731475830078;United States;Wyoming;DAY;Unclassified;CO2:1;1;L2_3;
2026-06-03;-14.54648208618164;125.78165435791016;Australia;Western Australia;NIGHT;Unclassified;NH3:2;2;L2_4;
2026-06-03;8.08144474029541;156.152587890625;North Pacific Ocean;;NIGHT;Unclassified;HCOOH:2;2;L2_5;
2026-06-03;-70.4288330078125;-64.68698120117188;Antarctica;;NIGHT;Unclassified;NH3:1;1;L2_6;
2026-06-03;37.13013458251953;106.50910949707033;China;Ningxia Hui;DAY;Unclassified;HCOOH:1;1;L2_7;
2026-06-03;43.76631164550781;109.08615112304688;Mongolia;Dornogovi;DAY;Unclassified;CO2:1;1;L2_8;
2026-06-03;16.439706802368164;-93.08413696289062;Mexico;Chiapas;DAY;Unclassified;CO2:2;2;L2_9;
2026-06-03;31.79039001464844;-76.39067840576172;North Atlantic Ocean;;DAY;Unclassified;CH3OH:1;1;L2_10;
2026-06-03;40.82861328125;89.48124694824219;China;Xinjiang Uygur;NIGHT;Unclassified;HNO3:3;3;L2_12;
2026-06-03;32.45661926269531;-42.51302719116211;North Atlantic Ocean;;NIGHT;Unclassified;NH3:2;2;L2_13;
2026-06-03;66.74462127685547;-148.9221954345703;United States;Alaska;DAY;Unclassified;CaCO3:1;1;L2_14;
2026-06-03;15.07439422607422;-104.47503662109376;North Pacific Ocean;;NIGHT;Unclassified;NH3:2;2;L2_15;
2026-06-03;21.57027816772461;2.8742575645446777;Algeria;Tamanghasset;DAY;Unclassified;C2H2:1,C2H4:2,CH3OH:2,HCN:1,HCOOH:5,HNO3:3,CO:9,CO2:13,NH3:6,SO2:7;49;L2_16;
2026-06-03;31.491247177124023;-3.089549779891968;Algeria;Béchar;DAY;Unclassified;CO:1;1;L2_18;
2026-06-03;-15.793179512023926;-72.09379577636719;Peru;Arequipa;DAY;Unclassified;SO2:1;1;L2_19;
2026-06-03;-0.6928208470344543;92.25341033935548;Indian Ocean;;NIGHT;Unclassified;NH3:2;2;L2_20;
2026-06-03;22.849050521850582;1.0771406888961792;Algeria;Adrar;NIGHT;Unclassified;HCOOH:5,HNO3:2,NH3:2;9;L2_17;
2026-06-03;-11.192971229553224;68.11773681640625;Indian Ocean;;NIGHT;Unclassified;SO2:2;2;L2_21;
2026-06-03;24.04741096496582;52.805294036865234;United Arab Emirates;Abu Dhabi;NIGHT;Unclassified;C2H4:1,CaCO3:1,HNO3:9,CO:1,CO2:4,NH3:2,SO2:5;23;L2_23;
2026-06-03;27.26269721984864;53.41996765136719;Iran;Fars;DAY;Unclassified;C2H2:1,C2H4:6,CaCO3:4,CH3OH:3,HCOOH:11,HNO3:5,CO:35,CO2:19,NH3:13,SO2:7;104;L2_22;
2026-06-03;28.99319839477539;89.5804672241211;China;Xizang;DAY;Unclassified;CO:1,CO2:2,SO2:2;5;L2_24;
2026-06-03;35.23112106323242;79.90650177001953;China;Xinjiang Uygur;DAY;Unclassified;SO2:1;1;L2_25;
2026-06-03;45.30148315429688;87.77458190917969;China;Xinjiang Uygur;DAY;Unclassified;C2H2:1,C2H4:1,CH3OH:1,HCN:1,HCOOH:1,HNO3:2,CO:3,CO2:6,NH3:2,SO2:5;23;L2_11;
2026-06-03;40.79387664794922;54.66880416870117;Turkmenistan;Balkan;DAY;Unclassified;C2H2:1,C2H4:1,CH3OH:1,HNO3:1;4;L2_26;
2026-06-03;2.8500900268554688;23.24018859863281;Congo DRC;Bas-Uele;NIGHT;Unclassified;C2H2:1,NH3:1;2;L2_27;
2026-06-03;74.56867980957031;-105.47789001464844;The Northwestern Passages;;DAY;Unclassified;CH3OH:2;2;L2_28;
2026-06-03;-42.17158889770508;39.48326110839844;Indian Ocean;;DAY;Unclassified;NH3:2;2;L2_29;
2026-06-03;44.28749465942383;59.7607307434082;Uzbekistan;Qaraqalpaqstan;DAY;Unclassified;CaCO3:1;1;L2_30;
2026-06-03;63.20283126831055;-126.0312728881836;Canada;Northwest Territories;DAY;Unclassified;HNO3:1;1;L2_31;
2026-06-03;-9.642719268798828;-146.264892578125;South Pacific Ocean;;DAY;Unclassified;NH3:1;1;L2_32;
2026-06-03;16.212799072265625;0.0582087561488151;Mali;Gao;DAY;Unclassified;C2H4:1,HCOOH:1;2;L2_33;
2026-06-03;21.17352867126465;8.482449531555176;Niger;Agadez;DAY;Unclassified;CO:1;1;L2_34;
2026-06-03;29.197404861450195;22.51848030090332;Libya;Al Wahat;DAY;Unclassified;C2H2:2,HCOOH:1,HNO3:3,CO:4,NH3:2;12;L2_35;
2026-06-03;-78.74642181396484;-99.74041748046876;Antarctica;;NIGHT;Unclassified;NH3:2;2;L2_36;
2026-06-04;-12.23365879058838;-57.28379821777344;Brazil;Mato Grosso;NIGHT;extrem;CO_1 CO_2 CO_3 CO2_1 Band_3;5;L3_2;
2026-06-04;22.019088745117188;48.302345275878906;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4_1:44,CO2_1:193,CO2_2:20,CO2_3:12,CO_3:111,HNO3_1:114,SO2_6:26;520;L3_4;
2026-06-04;17.687297821044922;50.65706634521485;Yemen;Hadramawt;NIGHT;others;C2H4_1:2,CaCO3_1:1,HNO3_1:76,NH3_3:3,SO2_6:7;89;L3_3;
2026-06-04;24.9876651763916;-2.6827757358551025;Algeria;Adrar;DAY;fire_type_1;C2H4_1:12,CO2_1:184,CO2_2:16,CO2_3:14,CO_3:72,HNO3_1:28,SO2_6:5;331;L3_6;
2026-06-04;17.91533851623535;-1.1355304718017578;Mali;Timbuktu;NIGHT;others;C2H4_1:1,HCOOH_1:8,HNO3_1:1,NH3_3:1,SO2_6:1;12;L3_5;
2026-06-04;19.892377853393555;34.65700912475586;Sudan;Red Sea;DAY;fire_type_1;CO2_1:1,CO_3:4;5;L3_7;
2026-06-04;20.59891128540039;57.09975814819336;Oman;Al Wusta;DAY;fire_type_1;C2H4_1:1,CO2_2:1,CO_3:2,HNO3_1:13;17;L3_8;
2026-06-04;24.66647148132324;17.89275360107422;Libya;Murzuq;DAY;fire_type_1;CO2_1:2,CO_3:2,SO2_6:1;5;L3_9;
2026-06-04;27.93407440185547;63.18598175048828;Pakistan;Balochistan;DAY;fire_type_1;C2H4_1:3,CO2_1:8,CO2_2:1,CO_3:12,HNO3_1:5;29;L3_10;
2026-06-04;28.07585334777832;-113.62052154541016;Mexico;Baja California;DAY;others;CO2_2:3,SO2_6:2;5;L3_11;
2026-06-04;29.089073181152344;13.769427299499512;Libya;Wadi ash Shati';DAY;fire_type_1;CO2_1:10,CO_3:9,HNO3_1:30;49;L3_12;
2026-06-04;29.34953689575196;26.18866920471192;Egypt;Matrouh;DAY;fire_type_1;C2H4_1:3,CO2_1:8,CO2_2:4,CO_3:1,HNO3_1:17;33;L3_13;
2026-06-04;31.17400550842285;73.90254211425781;Pakistan;Punjab;DAY;fire;HCOOH_1:18,NH3_2:8;26;L3_14;
2026-06-04;33.654781341552734;114.4716796875;China;Henan;DAY;fire;HCOOH_1:9;9;L3_15;
2026-06-04;34.69184875488281;-113.3531723022461;United States;Arizona;DAY;fire_type_1;C2H4_1:1,CO2_1:1,CO2_2:1,CO_3:3,NH3_3:1,SO2_6:3;10;L3_16;
2026-06-04;38.5433464050293;94.82713317871094;China;Qinghai;DAY;fire_type_1;CO2_1:7,CO2_2:5,CO_3:3,HNO3_1:2;17;L3_17;
2026-06-04;45.29549026489258;67.40030670166016;Kazakhstan;South Kazakhstan;DAY;others;CO2_1:1,CO2_2:2,CaCO3_1:6,NH3_3:3;12;L3_18;
2026-06-04;60.54230880737305;-113.00684356689452;Canada;Northwest Territories;DAY;extrem;CO_1 CO_2 CO_3 Band_3;4;L3_1;
2026-06-04;-81.570068359375;170.8570556640625;Southern Ocean;;NIGHT;Unclassified;HNO3:1;1;L2_1;
2026-06-04;-80.50259399414062;162.5010223388672;Southern Ocean;;NIGHT;Unclassified;HNO3:1;1;L2_2;
2026-06-04;-47.62623596191406;158.75588989257812;Tasman Sea;;DAY;Unclassified;C2H4:2;2;L2_3;
2026-06-04;12.781384468078612;176.964599609375;North Pacific Ocean;;DAY;Unclassified;NH3:2;2;L2_4;
2026-06-04;-40.14647674560547;-169.2564239501953;South Pacific Ocean;;NIGHT;Unclassified;HCN:2;2;L2_5;
2026-06-04;14.214726448059082;171.7052764892578;North Pacific Ocean;;NIGHT;Unclassified;HCOOH:2;2;L2_6;
2026-06-04;28.06822967529297;-111.0027084350586;Mexico;Sonora;DAY;Unclassified;C2H4:1,HCOOH:2,CO:5,CO2:3,NH3:1,SO2:1;13;L2_7;
2026-06-04;27.5899715423584;68.08675384521484;Pakistan;Sindh;NIGHT;Unclassified;CO:2;2;L2_9;
2026-06-04;36.78276824951172;-111.38773345947266;United States;Arizona;DAY;Unclassified;HNO3:1,CO:3,CO2:4,NH3:1;9;L2_10;
2026-06-04;40.52508544921875;-101.46868896484376;United States;Nebraska;DAY;Unclassified;C2H4:1,NH3:1;2;L2_12;
2026-06-04;-43.305511474609375;-120.13359832763672;South Pacific Ocean;;NIGHT;Unclassified;NH3:2;2;L2_13;
2026-06-04;-31.22242546081543;-121.1086196899414;South Pacific Ocean;;NIGHT;Unclassified;HCOOH:2;2;L2_14;
2026-06-04;28.99641227722168;73.04174041748047;India;Rajasthan;DAY;Unclassified;C2H4:2,CaCO3:1,HCOOH:1,CO:4,CO2:6,NH3:8;22;L2_8;
2026-06-04;24.556962966918945;38.02618408203125;Saudi Arabia;Al Madinah;DAY;Unclassified;C2H2:2,CaCO3:2,CH3OH:4,HCOOH:2,HNO3:2,CO:28,CO2:6,NH3:11,SO2:6;63;L2_15;
2026-06-04;40.76714324951172;95.03659057617188;China;Gansu;DAY;Unclassified;C2H4:4,CH3OH:1,HCOOH:2,HNO3:1,CO:9,CO2:5,NH3:5,SO2:4;31;L2_17;
2026-06-04;42.48084259033203;66.6440200805664;Kazakhstan;South Kazakhstan;DAY;Unclassified;CH3OH:1;1;L2_18;
2026-06-04;44.41889190673828;75.4980239868164;Kazakhstan;Almaty;DAY;Unclassified;NH3:1;1;L2_19;
2026-06-04;54.59700775146485;85.84468078613281;Russian Federation;Kemerovo;DAY;Unclassified;NH3:1;1;L2_20;
2026-06-04;-62.25946044921875;68.1418685913086;Southern Ocean;;NIGHT;Unclassified;HNO3:3;3;L2_21;
2026-06-04;-36.37347030639648;100.93563842773438;Indian Ocean;;DAY;Unclassified;NH3:2;2;L2_22;
2026-06-04;35.94605255126953;-76.2295913696289;United States;North Carolina;DAY;Unclassified;HNO3:1;1;L2_23;
